"","means_0","means_1","means_2","means_3","means_4","subsystem","hmr","mar"
"EX_pcrn[e]",0.000906822800336709,0.000716196483958251,0.000664682729591066,0.000545474434013672,0.000409005479045677,"Exchange/demand reactions","EX_pcrn[e]","MAR09921"
"EX_lneldccrn[e]",-0.000557150032437113,-0.000542110328945116,-0.000492060861904121,-0.000359346102064436,-0.000506068426361425,"Exchange/demand reactions","EX_lneldccrn[e]","MAR09922"
"HC00342te",-0.00192694216405496,-0.00111376374756903,-0.00323379562815366,-0.00366104290084242,-0.00425819623771896,"Transport reactions","HC00342te","MAR09928"
"HXCOAc",-93.5782540158263,-69.6885069601672,-64.3453337983488,-50.3688147065559,-50.3060593597419,"Fatty acid oxidation","HXCOAc","MAR09949"
"LNLCCRNNAt",-0.000909920240145786,-0.000677888966844087,-0.00058968313391249,-0.000556678203209605,-0.000450557450786358,"Transport reactions","LNLCCRNNAt","MAR09959"
"C03990t",7.15160720877686,31.0572584791771,36.3919049744452,49.9107731886764,50.1571236680339,"Transport reactions","C03990t","MAR10011"
"C05463t2",-7.7715611723761e-17,7.58941520739855e-19,4.95635278850516e-19,-0.45534763075848,-0.276482506506357,"Transport reactions","C05463t2","MAR10021"
"EX_forglu[e]",-0.00652856167912098,-0.00114890640079251,-0.00409657312748469,-0.0127367863114934,-0.0109524848222067,"Exchange/demand reactions","EX_forglu[e]","MAR10242"
"EX_hxcoa[e]",-0.213781733021066,-0.21378173302107,-0.213781733021072,-0.213781733021074,-0.213781733021067,"Exchange/demand reactions","EX_hxcoa[e]","MAR10250"
"EX_lnlccrn[e]",-0.00112423432456778,-0.000865640217936858,-0.000880738442768972,-0.000949901793604517,-0.000640739542091873,"Exchange/demand reactions","EX_lnlccrn[e]","MAR10254"
"EX_mi1p_D[e]",0,-0.00186025879846454,-8.1953015881587e-05,-0.00283007227855741,0,"Exchange/demand reactions","EX_mi1p_D[e]","MAR10263"
"EX_nwharg[e]",-0.00468027507069225,0,1.10021020978832e-18,0,0,"Exchange/demand reactions","EX_nwharg[e]","MAR10265"
"FORGLUt",-0.00652856167912098,-0.00114890640079251,-0.00409657312748469,-0.0127367863114934,-0.0109524848222067,"Transport reactions","FORGLUt","MAR10355"
"HXCOAte",-0.213781733021066,-0.21378173302107,-0.213781733021072,-0.213781733021074,-0.213781733021067,"Transport reactions","HXCOAte","MAR10375"
"LNLCCRNtd",-0.000214314084421995,-0.00018775125109277,-0.000291055308856482,-0.000393223590394911,-0.000159270429909178,"Transport reactions","LNLCCRNtd","MAR10383"
"MI1Pt",0,0.00186025879846454,8.1953015881587e-05,0.00283007227855741,0,"Exchange/demand reactions","MI1Pt","MAR10389"
"NWHARGtd",-0.00468027507069225,-1.73472347597681e-19,0,0,0,"Transport reactions","NWHARGtd","MAR10391"
"PSERtr",-0.0215140515222482,-0.0147201405152225,-0.0169847775175644,-0.0181913464122548,-0.0200207039337474,"Transport reactions","PSERtr","MAR10396"
"EX_pser_L[e]",-0.0215140515222482,-0.0147201405152225,-0.0169847775175644,-0.0181913464122548,-0.0200207039337474,"Exchange/demand reactions","EX_pser_L[e]","MAR10441"
"RETINALt",-0.00052327868852459,-0.00013568149882904,-0.000252872047501151,-0.000232462934212489,-6.17778230322777e-05,"Transport reactions","RETINALt","MAR10483"
"THBPTt",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103045,-0.000775644028103046,"Transport reactions","THBPTt","MAR10489"
"EX_retinal[e]",-0.00052327868852459,-0.00013568149882904,-0.000252872047501151,-0.000232462934212489,-6.17778230322777e-05,"Exchange/demand reactions","EX_retinal[e]","MAR10492"
"EX_thbpt[e]",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103045,-0.000775644028103046,"Exchange/demand reactions","EX_thbpt[e]","MAR10496"
"EX_alaasnleu[e]",-0.329528239921494,-0.138513145177628,-0.0275575404415773,-0.0732006894886608,-0.0239414172289226,"Exchange/demand reactions","EX_alaasnleu[e]","MAR10499"
"EX_alahisala[e]",-0.920696206088992,-0.575435128805621,-0.452127601204416,-0.339601059622989,-0.166792790958151,"Exchange/demand reactions","EX_alahisala[e]","MAR10501"
"EX_alalysthr[e]",-1.22019821286667,-0.806693911007026,-0.758210053935753,-0.643587321610633,-0.322115053113219,"Exchange/demand reactions","EX_alalysthr[e]","MAR10502"
"EX_argglygly[e]",0,0.233393161592506,0.0551787052525938,0.397345468470441,0.524277921460818,"Exchange/demand reactions","EX_argglygly[e]","MAR10513"
"EX_argserser[e]",-0.0378210902486009,0.0126012646370017,0.0300832190807456,0.0056468050552263,0,"Exchange/demand reactions","EX_argserser[e]","MAR10520"
"EX_asntyrthr[e]",-0.330379693987091,-0.151253636441257,-0.0760536390762784,-0.0140384827453028,-0.0316409199397291,"Exchange/demand reactions","EX_asntyrthr[e]","MAR10531"
"EX_aspasnglu[e]",0,0,-0.0258676912843491,-0.0398918918296933,-0.0545053660523368,"Exchange/demand reactions","EX_aspasnglu[e]","MAR10533"
"EX_aspglupro[e]",-2.7471586599039,-1.14089942661839,-1.28976980865033,-1.07240149243712,-1.09795413858658,"Exchange/demand reactions","EX_aspglupro[e]","MAR10535"
"EX_aspglutrp[e]",0,0,-0.0353235195717631,0,-0.0573367274208329,"Exchange/demand reactions","EX_aspglutrp[e]","MAR10536"
"EX_asplysglu[e]",0,-0.10409531615925,0,-0.0641276615349177,-0.0566925703424635,"Exchange/demand reactions","EX_asplysglu[e]","MAR10539"
"EX_asplyshis[e]",0,0,0,-0.0299980496794256,0,"Exchange/demand reactions","EX_asplyshis[e]","MAR10540"
"EX_aspmetasp[e]",-1.09190718969555,-1.78959962529274,-1.67047762104477,-1.72967447985692,-1.79858776770865,"Exchange/demand reactions","EX_aspmetasp[e]","MAR10541"
"EX_aspprolys[e]",0,-0.0358337185772599,-0.0655903981264636,-0.0421856570538399,-0.0532327868852458,"Exchange/demand reactions","EX_aspprolys[e]","MAR10542"
"EX_aspvalasn[e]",-0.656741012227245,-0.312734765419084,-0.488759798046213,-0.424351121167911,-0.150976764580101,"Exchange/demand reactions","EX_aspvalasn[e]","MAR10543"
"EX_cysgluhis[e]",0,0,0,0,-0.0016931397105283,"Exchange/demand reactions","EX_cysgluhis[e]","MAR10548"
"EX_cysleuthr[e]",-0.288082432325634,-0.155103330872316,-0.231099802573403,-0.222283960887172,-0.0950712873900766,"Exchange/demand reactions","EX_cysleuthr[e]","MAR10550"
"EX_cyssermet[e]",-0.287056569991715,-0.244441510584548,-0.0704796347471031,-0.0419990475221739,-0.0251051963479619,"Exchange/demand reactions","EX_cyssermet[e]","MAR10551"
"EX_gluasnleu[e]",-0.0172211241217798,-0.0068261593975996,0,0,0,"Exchange/demand reactions","EX_gluasnleu[e]","MAR10562"
"EX_gluilelys[e]",0,0,0,0,-0.0301725554084784,"Exchange/demand reactions","EX_gluilelys[e]","MAR10564"
"EX_gluthrlys[e]",0,0,0,0,-0.0301837966262774,"Exchange/demand reactions","EX_gluthrlys[e]","MAR10569"
"EX_glutrpala[e]",-0.00222474785966832,0,0,-0.0162140745575306,-0.000352839791205339,"Exchange/demand reactions","EX_glutrpala[e]","MAR10570"
"EX_hisglugln[e]",0,0,0,-0.037733451069221,0,"Exchange/demand reactions","EX_hisglugln[e]","MAR10583"
"EX_hishislys[e]",0,0,0,0,-0.00148162185482486,"Exchange/demand reactions","EX_hishislys[e]","MAR10585"
"EX_hislysglu[e]",0,0,0,0,-0.0287021747714522,"Exchange/demand reactions","EX_hislysglu[e]","MAR10587"
"EX_ileglnglu[e]",-1.59180978502775,-0.819216812243852,-0.472986944217745,-0.414543648090916,-0.225067695301774,"Exchange/demand reactions","EX_ileglnglu[e]","MAR10599"
"EX_ileprolys[e]",-0.0240605152224824,0,-0.0862801713527478,-0.0772227678974654,-0.0287620574958422,"Exchange/demand reactions","EX_ileprolys[e]","MAR10601"
"EX_iletrptyr[e]",0,0,0,0,-0.00102598513389676,"Exchange/demand reactions","EX_iletrptyr[e]","MAR10603"
"EX_leuasplys[e]",0,0,0,0,-0.000800285103349955,"Exchange/demand reactions","EX_leuasplys[e]","MAR10606"
"EX_leuleutrp[e]",0,0,0,0,-0.00142612768557173,"Exchange/demand reactions","EX_leuleutrp[e]","MAR10607"
"EX_leusertrp[e]",0,0,0,-0.00540325293761749,0,"Exchange/demand reactions","EX_leusertrp[e]","MAR10610"
"EX_leutyrtyr[e]",-0.0475545171222215,-0.0891137236533956,-0.0795285733948454,-0.0782723798141569,-0.0523492909370094,"Exchange/demand reactions","EX_leutyrtyr[e]","MAR10613"
"EX_lysargleu[e]",-5.09108645669476,-5.37958224824356,-5.21884974634739,-5.53658009553972,-5.65786574347487,"Exchange/demand reactions","EX_lysargleu[e]","MAR10615"
"EX_lysgluglu[e]",-0.0476579065509863,0,-0.107030244228839,-0.072838674490673,-0.147210236567899,"Exchange/demand reactions","EX_lysgluglu[e]","MAR10618"
"EX_lyslyslys[e]",0,-0.0304980171740828,-0.0560978678730225,-0.0454698097029729,-0.0205181983253068,"Exchange/demand reactions","EX_lyslyslys[e]","MAR10619"
"EX_lystyrile[e]",-0.10409531615925,0,-0.158615571616903,-0.077761196624749,-0.0903591816343033,"Exchange/demand reactions","EX_lystyrile[e]","MAR10622"
"EX_metmetile[e]",-0.118606595748944,-0.0141015690866511,-0.0590255098669387,-0.067002753588691,-0.022149890916867,"Exchange/demand reactions","EX_metmetile[e]","MAR10630"
"EX_pheleuasp[e]",0,0,-0.0327951990632318,-0.0909562709992946,0,"Exchange/demand reactions","EX_pheleuasp[e]","MAR10637"
"EX_phephethr[e]",-0.12426587967811,-0.0541092111315504,-0.022633715836857,-0.100634793983708,-0.0303108570606885,"Exchange/demand reactions","EX_phephethr[e]","MAR10643"
"EX_proglnpro[e]",0,0,-0.000618191702910632,0,0,"Exchange/demand reactions","EX_proglnpro[e]","MAR10655"
"EX_prolyspro[e]",0,0,0,0,-0.0449454143464972,"Exchange/demand reactions","EX_prolyspro[e]","MAR10660"
"EX_propropro[e]",-0.281267269493391,-0.413011824357111,-0.598121063071204,-0.436408887661771,-0.395833992217487,"Exchange/demand reactions","EX_propropro[e]","MAR10663"
"EX_provalgln[e]",0,0,-0.0826772790937788,-0.0811300568589557,-0.0135865695957642,"Exchange/demand reactions","EX_provalgln[e]","MAR10666"
"EX_serglyglu[e]",0,0.54603300323704,0,0,0,"Exchange/demand reactions","EX_serglyglu[e]","MAR10670"
"EX_thrasntyr[e]",0,-0.142846345086679,0,-0.0308890284017687,0,"Exchange/demand reactions","EX_thrasntyr[e]","MAR10675"
"EX_thrglnglu[e]",-0.373849385661918,-0.217591806023126,-0.133728813792634,-0.0861084707150636,-0.0471691810912646,"Exchange/demand reactions","EX_thrglnglu[e]","MAR10676"
"EX_thrglntyr[e]",0,0,-0.0522238105123679,-0.0603427778527032,-0.0118852764484268,"Exchange/demand reactions","EX_thrglntyr[e]","MAR10677"
"EX_thrtyrmet[e]",-0.201105063508269,-0.00353964871194381,-0.104365813887442,-0.120194369660879,-0.0937974859258296,"Exchange/demand reactions","EX_thrtyrmet[e]","MAR10684"
"EX_trpaspasp[e]",-0.377925175644028,-0.586035061086077,-0.532251372989201,-0.559199009737688,-0.637445114211042,"Exchange/demand reactions","EX_trpaspasp[e]","MAR10687"
"EX_trpproval[e]",0,0,0,0,-0.00102598513389676,"Exchange/demand reactions","EX_trpproval[e]","MAR10706"
"EX_trpthrglu[e]",0,0,0,0,-0.0143341818552082,"Exchange/demand reactions","EX_trpthrglu[e]","MAR10708"
"EX_trpthrile[e]",-0.151237889324788,-0.0486715062573184,-0.187874331133053,-0.194220835797827,-0.0942869019897444,"Exchange/demand reactions","EX_trpthrile[e]","MAR10709"
"EX_trpthrtyr[e]",0,0,0,-0.00116054056129305,-0.00102598513389676,"Exchange/demand reactions","EX_trpthrtyr[e]","MAR10710"
"EX_trptyrtyr[e]",0,0,0,-0.00116054056129305,0,"Exchange/demand reactions","EX_trptyrtyr[e]","MAR10712"
"EX_trpvalasp[e]",0,0,0,-0.0023210811225861,0,"Exchange/demand reactions","EX_trpvalasp[e]","MAR10713"
"EX_tyralaphe[e]",-0.191836186473697,-0.145964112902235,-0.179836059804015,-0.145875418763865,-0.0675951768030437,"Exchange/demand reactions","EX_tyralaphe[e]","MAR10715"
"EX_tyrcysthr[e]",-0.535357071608726,-0.420995584380348,-0.509812222660318,-0.534148662059387,-0.280048624051657,"Exchange/demand reactions","EX_tyrcysthr[e]","MAR10720"
"EX_tyrphetyr[e]",0,0,-0.0375543511049533,-0.020015623975051,-0.0663538545891704,"Exchange/demand reactions","EX_tyrphetyr[e]","MAR10723"
"EX_tyrvalmet[e]",-0.425615666805407,-0.178058676769081,-0.166493884825681,-0.175599953434423,-0.119850945253368,"Exchange/demand reactions","EX_tyrvalmet[e]","MAR10727"
"EX_valleuphe[e]",-1.26845617316584,-0.61248058078977,-1.03597778098093,-0.899366682806144,-0.569977768441774,"Exchange/demand reactions","EX_valleuphe[e]","MAR10730"
"EX_vallystyr[e]",-0.10409531615925,-0.289958365731874,-0.0579740381398461,-0.0750986907449841,-0.132998925668377,"Exchange/demand reactions","EX_vallystyr[e]","MAR10731"
"EX_valtrpval[e]",-0.447051789045052,-0.283661160993841,-0.162869027849886,-0.144543930359362,-0.087630291820519,"Exchange/demand reactions","EX_valtrpval[e]","MAR10736"
"ALAASNLEUt",0.329528239921494,0.138513145177628,0.0275575404415773,0.0732006894886608,0.0239414172289226,"Transport reactions","ALAASNLEUt","MAR10741"
"ALAHISALAt",0.920696206088992,0.575435128805621,0.452127601204416,0.339601059622989,0.166792790958151,"Transport reactions","ALAHISALAt","MAR10743"
"ALALYSTHRt",1.22019821286667,0.806693911007026,0.758210053935753,0.643587321610633,0.322115053113219,"Transport reactions","ALALYSTHRt","MAR10744"
"ARGGLYGLYt",0,-0.233393161592506,-0.0551787052525938,-0.397345468470441,-0.524277921460818,"Transport reactions","ARGGLYGLYt","MAR10755"
"ARGSERSERt",0.0378210902486009,-0.0126012646370017,-0.0300832190807456,-0.0056468050552263,0,"Transport reactions","ARGSERSERt","MAR10762"
"ASNTYRTHRt",0.330379693987092,0.151253636441257,0.0760536390762784,0.0140384827453028,0.0316409199397291,"Transport reactions","ASNTYRTHRt","MAR10773"
"ASPASNGLUt",0,0,0.0258676912843491,0.0398918918296933,0.0545053660523368,"Transport reactions","ASPASNGLUt","MAR10775"
"ASPGLUPROt",2.7471586599039,1.14089942661839,1.28976980865033,1.07240149243712,1.09795413858658,"Transport reactions","ASPGLUPROt","MAR10777"
"ASPGLUTRPt",0,0,0.0353235195717631,0,0.0573367274208329,"Transport reactions","ASPGLUTRPt","MAR10778"
"ASPLYSGLUt",0,0.10409531615925,0,0.0641276615349177,0.0566925703424635,"Transport reactions","ASPLYSGLUt","MAR10781"
"ASPLYSHISt",0,0,0,0.0299980496794256,0,"Transport reactions","ASPLYSHISt","MAR10782"
"ASPMETASPt",1.09190718969555,1.78959962529274,1.67047762104477,1.72967447985692,1.79858776770865,"Transport reactions","ASPMETASPt","MAR10783"
"ASPPROLYSt",0,0.0358337185772599,0.0655903981264636,0.0421856570538399,0.0532327868852458,"Transport reactions","ASPPROLYSt","MAR10784"
"ASPVALASNt",0.656741012227245,0.312734765419084,0.488759798046213,0.424351121167911,0.150976764580101,"Transport reactions","ASPVALASNt","MAR10785"
"CYSGLUHISt",0,-1.33226762955019e-16,0,0,0.0016931397105283,"Transport reactions","CYSGLUHISt","MAR10790"
"CYSLEUTHRt",0.288082432325634,0.155103330872316,0.231099802573403,0.222283960887172,0.0950712873900766,"Transport reactions","CYSLEUTHRt","MAR10792"
"CYSSERMETt",0.287056569991715,0.244441510584548,0.0704796347471031,0.0419990475221739,0.0251051963479619,"Transport reactions","CYSSERMETt","MAR10793"
"GLUASNLEUt",0.0172211241217798,0.0068261593975996,0,0,0,"Transport reactions","GLUASNLEUt","MAR10804"
"GLUILELYSt",0,0,0,0,0.0301725554084784,"Transport reactions","GLUILELYSt","MAR10806"
"GLUTHRLYSt",0,0,0,0,0.0301837966262774,"Transport reactions","GLUTHRLYSt","MAR10811"
"GLUTRPALAt",0.00222474785966832,0,0,0.0162140745575306,0.000352839791205339,"Transport reactions","GLUTRPALAt","MAR10812"
"HISGLUGLNt",0,0,0,0.037733451069221,0,"Transport reactions","HISGLUGLNt","MAR10825"
"HISHISLYSt",0,0,0,0,0.00148162185482486,"Transport reactions","HISHISLYSt","MAR10827"
"HISLYSGLUt",0,0,0,0,0.0287021747714522,"Transport reactions","HISLYSGLUt","MAR10829"
"ILEGLNGLUt",1.59180978502775,0.819216812243852,0.472986944217745,0.414543648090916,0.225067695301774,"Transport reactions","ILEGLNGLUt","MAR10841"
"ILEPROLYSt",0.0240605152224824,0,0.0862801713527478,0.0772227678974654,0.0287620574958422,"Transport reactions","ILEPROLYSt","MAR10843"
"ILETRPTYRt",0,0,0,0,0.00102598513389676,"Transport reactions","ILETRPTYRt","MAR10845"
"LEUASPLYSt",0,0,7.93016446160827e-18,0,0.000800285103349955,"Transport reactions","LEUASPLYSt","MAR10848"
"LEULEUTRPt",0,0,0,-1.82003774528715e-18,0.00142612768557173,"Transport reactions","LEULEUTRPt","MAR10849"
"LEUSERTRPt",0,0,0,0.00540325293761749,0,"Transport reactions","LEUSERTRPt","MAR10852"
"LEUTYRTYRt",0.0475545171222215,0.0891137236533956,0.0795285733948453,0.078272379814157,0.0523492909370095,"Transport reactions","LEUTYRTYRt","MAR10855"
"LYSARGLEUt",5.09108645669476,5.37958224824356,5.21884974634739,5.53658009553972,5.65786574347487,"Transport reactions","LYSARGLEUt","MAR10857"
"LYSGLUGLUt",0.0476579065509863,0,0.107030244228839,0.072838674490673,0.147210236567896,"Transport reactions","LYSGLUGLUt","MAR10860"
"LYSLYSLYSt",0,0.0304980171740828,0.0560978678730225,0.0454698097029729,0.0205181983253063,"Transport reactions","LYSLYSLYSt","MAR10861"
"LYSTYRILEt",0.10409531615925,0,0.158615571616903,0.077761196624749,0.0903591816343033,"Transport reactions","LYSTYRILEt","MAR10864"
"METMETILEt",0.118606595748944,0.014101569086651,0.0590255098669387,0.067002753588691,0.0221498909168669,"Transport reactions","METMETILEt","MAR10872"
"PHELEUASPt",0,0,0.0327951990632318,0.0909562709992939,0,"Transport reactions","PHELEUASPt","MAR10879"
"PHEPHETHRt",0.12426587967811,0.0541092111315504,0.022633715836857,0.100634793983709,0.0303108570606885,"Transport reactions","PHEPHETHRt","MAR10885"
"PROGLNPROt",0,0,0.000618191702910632,0,0,"Transport reactions","PROGLNPROt","MAR10897"
"PROLYSPROt",0,0,2.98000711408873e-17,0,0.0449454143464972,"Transport reactions","PROLYSPROt","MAR10902"
"PROPROPROt",0.281267269493391,0.413011824357111,0.598121063071204,0.436408887661771,0.395833992217487,"Transport reactions","PROPROPROt","MAR10905"
"PROVALGLNt",0,0,0.0826772790937788,0.0811300568589557,0.0135865695957642,"Transport reactions","PROVALGLNt","MAR10908"
"SERGLYGLUt",0,-0.54603300323704,0,0,0,"Transport reactions","SERGLYGLUt","MAR10912"
"THRASNTYRt",0,0.142846345086679,0,0.0308890284017687,0,"Transport reactions","THRASNTYRt","MAR10917"
"THRGLNGLUt",0.373849385661918,0.217591806023126,0.133728813792634,0.0861084707150636,0.0471691810912646,"Transport reactions","THRGLNGLUt","MAR10918"
"THRGLNTYRt",0,0,0.0522238105123679,0.0603427778527032,0.0118852764484268,"Transport reactions","THRGLNTYRt","MAR10919"
"THRTYRMETt",0.201105063508269,0.00353964871194381,0.104365813887442,0.120194369660879,0.0937974859258296,"Transport reactions","THRTYRMETt","MAR10926"
"TRPASPASPt",0.377925175644028,0.586035061086077,0.532251372989201,0.559199009737688,0.637445114211042,"Transport reactions","TRPASPASPt","MAR10929"
"TRPPROVALt",0,0,0,0,0.00102598513389676,"Transport reactions","TRPPROVALt","MAR10948"
"TRPTHRGLUt",0,0,0,0,0.0143341818552082,"Transport reactions","TRPTHRGLUt","MAR10950"
"TRPTHRILEt",0.151237889324788,0.0486715062573184,0.187874331133053,0.194220835797827,0.0942869019897444,"Transport reactions","TRPTHRILEt","MAR10951"
"TRPTHRTYRt",0,0,0,0.00116054056129305,0.00102598513389676,"Transport reactions","TRPTHRTYRt","MAR10952"
"TRPTYRTYRt",0,0,0,0.00116054056129305,0,"Transport reactions","TRPTYRTYRt","MAR10954"
"TRPVALASPt",0,0,0,0.0023210811225861,0,"Transport reactions","TRPVALASPt","MAR10955"
"TYRALAPHEt",0.191836186473697,0.145964112902235,0.179836059804015,0.145875418763865,0.0675951768030437,"Transport reactions","TYRALAPHEt","MAR10957"
"TYRCYSTHRt",0.535357071608726,0.420995584380348,0.509812222660318,0.534148662059387,0.280048624051657,"Transport reactions","TYRCYSTHRt","MAR10962"
"TYRPHETYRt",0,0,0.0375543511049522,0.020015623975051,0.0663538545891704,"Transport reactions","TYRPHETYRt","MAR10965"
"TYRVALMETt",0.425615666805407,0.178058676769081,0.166493884825681,0.175599953434423,0.119850945253368,"Transport reactions","TYRVALMETt","MAR10969"
"VALLEUPHEt",1.26845617316584,0.61248058078977,1.03597778098093,0.899366682806144,0.569977768441774,"Transport reactions","VALLEUPHEt","MAR10972"
"VALLYSTYRt",0.10409531615925,0.289958365731874,0.0579740381398461,0.0750986907449841,0.132998925668377,"Transport reactions","VALLYSTYRt","MAR10973"
"VALTRPVALt",0.447051789045052,0.283661160993841,0.162869027849886,0.144543930359362,0.087630291820519,"Transport reactions","VALTRPVALt","MAR10978"
"ALAASNLEUr",0.329528239921494,0.138513145177628,0.0275575404415773,0.0732006894886608,0.0239414172289226,"Peptide metabolism","ALAASNLEUr","MAR10983"
"ALAHISALAr",0.920696206088992,0.575435128805621,0.452127601204416,0.339601059622989,0.166792790958151,"Peptide metabolism","ALAHISALAr","MAR10985"
"ALALYSTHRr",1.22019821286667,0.806693911007026,0.758210053935753,0.643587321610633,0.322115053113219,"Peptide metabolism","ALALYSTHRr","MAR10986"
"ARGGLYGLYr",0,0.233393161592506,0.0551787052525938,0.397345468470441,0.524277921460818,"Peptide metabolism","ARGGLYGLYr","MAR10997"
"ARGSERSERr",0.037821090248601,-0.0126012646370015,-0.0300832190807456,-0.0056468050552263,0,"Peptide metabolism","ARGSERSERr","MAR11004"
"ASNTYRTHRr",0.330379693987092,0.151253636441257,0.0760536390762784,0.0140384827453028,0.0316409199397291,"Peptide metabolism","ASNTYRTHRr","MAR11015"
"ASPASNGLUr",0,0,0.0258676912843491,0.0398918918296933,0.0545053660523368,"Peptide metabolism","ASPASNGLUr","MAR11017"
"ASPGLUPROr",2.7471586599039,1.14089942661839,1.28976980865033,1.07240149243712,1.09795413858658,"Peptide metabolism","ASPGLUPROr","MAR11019"
"ASPGLUTRPr",0,0,0.0353235195717631,2.3624089933827e-15,0.0573367274208329,"Peptide metabolism","ASPGLUTRPr","MAR11020"
"ASPLYSGLUr",0,0.10409531615925,0,0.0641276615349177,0.0566925703424635,"Peptide metabolism","ASPLYSGLUr","MAR11023"
"ASPLYSHISr",0,0,0,0.0299980496794256,9.69441790355564e-18,"Peptide metabolism","ASPLYSHISr","MAR11024"
"ASPMETASPr",1.09190718969555,1.78959962529274,1.67047762104477,1.72967447985692,1.79858776770865,"Peptide metabolism","ASPMETASPr","MAR11025"
"ASPPROLYSr",0,0.0358337185772599,0.0655903981264636,0.0421856570538399,0.0532327868852458,"Peptide metabolism","ASPPROLYSr","MAR11026"
"ASPVALASNr",0.656741012227245,0.312734765419084,0.488759798046213,0.424351121167911,0.150976764580106,"Peptide metabolism","ASPVALASNr","MAR11027"
"CYSGLUHISr",0,-1.33226762955019e-16,0,0,0.0016931397105283,"Peptide metabolism","CYSGLUHISr","MAR11032"
"CYSLEUTHRr",0.288082432325634,0.155103330872316,0.231099802573403,0.222283960887171,0.0950712873900766,"Peptide metabolism","CYSLEUTHRr","MAR11034"
"CYSSERMETr",0.287056569991715,0.244441510584548,0.0704796347471031,0.0419990475221739,0.0251051963479619,"Peptide metabolism","CYSSERMETr","MAR11035"
"GLUASNLEUr",0.0172211241217798,0.0068261593975996,0,0,0,"Peptide metabolism","GLUASNLEUr","MAR11046"
"GLUILELYSr",0,0,-1.28740684595664e-17,-1.45603019622971e-17,0.0301725554084784,"Peptide metabolism","GLUILELYSr","MAR11048"
"GLUTHRLYSr",0,0,1.58603289232165e-17,-3.74245261374669e-17,0.0301837966262774,"Peptide metabolism","GLUTHRLYSr","MAR11053"
"GLUTRPALAr",0.00222474785966832,0,0,0.0162140745575306,0.000352839791205339,"Peptide metabolism","GLUTRPALAr","MAR11054"
"HISGLUGLNr",0,0,0,0.037733451069221,0,"Peptide metabolism","HISGLUGLNr","MAR11067"
"HISHISLYSr",0,0,0,0,0.00148162185482486,"Peptide metabolism","HISHISLYSr","MAR11069"
"HISLYSGLUr",0,0,0,0,0.0287021747714522,"Peptide metabolism","HISLYSGLUr","MAR11071"
"ILEGLNGLUr",1.59180978502775,0.819216812243852,0.472986944217745,0.414543648090916,0.225067695301774,"Peptide metabolism","ILEGLNGLUr","MAR11083"
"ILEPROLYSr",0.0240605152224824,0,0.0862801713527478,0.0772227678974654,0.0287620574958422,"Peptide metabolism","ILEPROLYSr","MAR11085"
"ILETRPTYRr",0,0,0,0,0.00102598513389676,"Peptide metabolism","ILETRPTYRr","MAR11087"
"LEUASPLYSr",0,0,7.93016446160827e-18,3.01034243070493e-15,0.000800285103349942,"Peptide metabolism","LEUASPLYSr","MAR11090"
"LEULEUTRPr",0,0,0,-5.46011323586143e-18,0.00142612768557173,"Peptide metabolism","LEULEUTRPr","MAR11091"
"LEUSERTRPr",0,0,0,0.00540325293761749,0,"Peptide metabolism","LEUSERTRPr","MAR11094"
"LEUTYRTYRr",0.0475545171222215,0.0891137236533956,0.0795285733948453,0.078272379814157,0.0523492909370095,"Peptide metabolism","LEUTYRTYRr","MAR11097"
"LYSARGLEUr",5.09108645669476,5.37958224824356,5.21884974634739,5.53658009553972,5.65786574347487,"Peptide metabolism","LYSARGLEUr","MAR11099"
"LYSGLUGLUr",0.0476579065509863,0,0.107030244228839,0.072838674490673,0.147210236567896,"Peptide metabolism","LYSGLUGLUr","MAR11102"
"LYSLYSLYSr",0,0.0304980171740828,0.0560978678730225,0.0454698097029729,0.0205181983253063,"Peptide metabolism","LYSLYSLYSr","MAR11103"
"LYSTYRILEr",0.10409531615925,-8.18789480661055e-17,0.158615571616903,0.0777611966247491,0.0903591816343033,"Peptide metabolism","LYSTYRILEr","MAR11106"
"METMETILEr",0.118606595748944,0.014101569086651,0.0590255098669387,0.067002753588691,0.0221498909168677,"Peptide metabolism","METMETILEr","MAR11114"
"PHELEUASPr",0,0,0.0327951990632318,0.0909562709992932,-1.28721510101467e-17,"Peptide metabolism","PHELEUASPr","MAR11121"
"PHEPHETHRr",0.12426587967811,0.0541092111315504,0.022633715836857,0.100634793983709,0.0303108570606885,"Peptide metabolism","PHEPHETHRr","MAR11127"
"PROGLNPROr",0,0,0.000618191702910632,0,0,"Peptide metabolism","PROGLNPROr","MAR11139"
"PROLYSPROr",0,0,2.98000711408873e-17,0,0.0449454143464972,"Peptide metabolism","PROLYSPROr","MAR11144"
"PROPROPROr",0.281267269493391,0.413011824357111,0.598121063071204,0.436408887661771,0.395833992217487,"Peptide metabolism","PROPROPROr","MAR11147"
"PROVALGLNr",0,0,0.0826772790937788,0.0811300568589557,0.0135865695957647,"Peptide metabolism","PROVALGLNr","MAR11150"
"SERGLYGLUr",0,-0.54603300323704,0,0,0,"Peptide metabolism","SERGLYGLUr","MAR11154"
"THRASNTYRr",0,0.142846345086679,0,0.0308890284017687,3.21803775253668e-18,"Peptide metabolism","THRASNTYRr","MAR11159"
